id,cogency,cogency_mean,effectiveness,effectiveness_mean,reasonableness,reasonableness_mean,overall,overall_mean,argumentative,argumentative_majority,text,title
3P4ZBJFX2VCTVUXSYWFPNXHUY10WF4,"(2, 1, 1, 'n/a', 'n/a', 'n/a', 2, 2, 2, 3, 'n/a', 'n/a', 3, 'n/a', 'n/a', '#', 1, 'n/a', 'n/a', 'n/a')",1.8888888888888888,"(2, 1, 1, 'n/a', 'n/a', 'n/a', 3, 2, 2, 2, 'n/a', 'n/a', 4, 'n/a', 'n/a', '#', 1, 'n/a', 'n/a', 'n/a')",2.0,"(2, 1, 1, 'n/a', 'n/a', 'n/a', 2, 2, 2, 3, 'n/a', 'n/a', 3, 'n/a', 'n/a', '#', 1, 'n/a', 'n/a', 'n/a')",1.8888888888888888,"(2, 1, 1, 'n/a', 'n/a', 'n/a', 2, 2, 2, 3, 'n/a', 'n/a', 3, 'n/a', 'n/a', '#', 1, 'n/a', 'n/a', 'n/a')",1.8888888888888888,"(1, 1, 1, 'n/a', 'n/a', 'n/a', 1, 1, 1, 1, 'n/a', 'n/a', 1, 'n/a', 'n/a', '#', 1, 'n/a', 'n/a', 'n/a')",1,"Sounds like you are a kid still living at home?
If so.. you have no choices until you are emotionally maturely financially able to take care of yourself with your own place
People will mock unusual or out of the norm religions ( Wicca I presume?)

If you are living on your own.. 
not to sure how you are forced to go to parents house, and are hog tied to get you into church",I need help on religious freedom?
3RWB1RTQDJWUW6Q4EWVOLBSCHPLP8Z,"(4, 3, 'n/a', 'n/a', 3, 'n/a', 'n/a', 4, 4, 4, 'n/a', 'n/a', 5, 3, 'n/a', '#', 3, 'n/a', 'n/a', 'n/a')",3.6666666666666665,"(4, 3, 'n/a', 'n/a', 3, 'n/a', 'n/a', 4, 4, 3, 'n/a', 'n/a', 5, 3, 'n/a', '#', 3, 'n/a', 'n/a', 'n/a')",3.5555555555555554,"(4, 3, 'n/a', 'n/a', 3, 'n/a', 'n/a', 4, 4, 4, 'n/a', 'n/a', 5, 2, 'n/a', '#', 3, 'n/a', 'n/a', 'n/a')",3.5555555555555554,"(4, 3, 'n/a', 'n/a', 3, 'n/a', 'n/a', 4, 4, 4, 'n/a', 'n/a', 5, 3, 'n/a', '#', 3, 'n/a', 'n/a', 'n/a')",3.6666666666666665,"(1, 1, 'n/a', 'n/a', 1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 'n/a', 1, 1, 'n/a', 0, 1, 'n/a', 'n/a', 'n/a')",1,"I don't know about putting a body on ice. But, it is not required that bodies be embalmed if they are buried within a certain amount of time, and if they are not taken across state lines. There is no requirement for a sealed vault (or, actually, any vault in a private cemetary; vaults really only exist to keep the weight of the soil from collapsing the coffin). There is no requirement for a sealed coffin for immediate burial; seals really don't serve any purpose except to make the deceased's family members feel better. When you're dead you decompose whether in a sealed or unsealed coffin.",Is it legal to  to place a dead body on ice in a coffin in an unsealed vault (think a vault was used) in N.C?
3CESM1J3EICXC14HX3CLTR4H4RYW6F,"(2,)",2.0,"(2,)",2.0,"(2,)",2.0,"(2,)",2.0,"(1,)",1,"You *could* be convicted of and punished for the felony possession for sales, but based on what you've said here, and depending on what county you're in (I'm guessing southern California), and your past criminal history, I'll really be surprised if you end up with a felony.  

Frankly, if you've even been charged by the DA's office with a felony violation of 11359 of the Health and Safety Code, I'd be surprised.  I realize that may be what you were arrested and booked for, but ultimately it's the DA's office who decides what you're charged with and tried for.

So, while a previous poster has correctly indicated that you could get 2 - 4 years in prison under the law, I think it's highly unlikely that's what will happen (assuming you've told us all there is to know about this situation).",california law...how much time can i get for possession of marijuana with intent to sell???
3EN4YVUOUC1OPWOERR2W4ENTZMTJXG,"(3,)",3.0,"(3,)",3.0,"(2,)",2.0,"(3,)",3.0,"(1,)",1,"No, the politicians left themselves out of the legislation of course! They also allowed for 'polls' so that they could get information about how you are going to vote. This created a loophole for market research firms - they can also call you whether you want them to or not, as long as they don't try to sell you anything, but are only running a 'survey'. Once more our politicians prove themselves to be total slimeballs.","FTC:  Do not call registry: aren't the tape recorded calls for political candidates, surveys and?"
3FDWKV9VCNBM9004PJ410ZG6AM1UMA,"('#', 1, 1, 'n/a', '#', 'n/a', '#', '#', 'n/a', '#', 'n/a', 'n/a', '#', 5, 'n/a', 2, 'n/a', 'n/a', 'n/a', 'n/a')",2.25,"('#', 1, 1, 'n/a', '#', 'n/a', '#', '#', 'n/a', '#', 'n/a', 'n/a', '#', 5, 'n/a', 2, 'n/a', 'n/a', 'n/a', 'n/a')",2.25,"('#', 1, 1, 'n/a', '#', 'n/a', '#', '#', 'n/a', '#', 'n/a', 'n/a', '#', 5, 'n/a', 1, 'n/a', 'n/a', 'n/a', 'n/a')",2.0,"('#', 1, 1, 'n/a', '#', 'n/a', '#', '#', 'n/a', '#', 'n/a', 'n/a', '#', 5, 'n/a', 1, 'n/a', 'n/a', 'n/a', 'n/a')",2.0,"(0, 1, 1, 'n/a', 0, 'n/a', 0, 0, 'n/a', 0, 'n/a', 'n/a', 0, 1, 'n/a', 1, 'n/a', 'n/a', 'n/a', 'n/a')",0,"Dear bushido***

.....the shoe was left there for a reason!!!!!!

a shoe is the only means of transport a foot has.  It can have many other purposes on the other hand until the foot claims it back.  It can be a wonderful house for a mouse, or a nest for a bird, even a place for a snake.....................hmmmmmmmmmmmmmm!!!!!!!!!

Or it could be your, wait for it
SOULMATE*********
hee!hee!
luv peppa-anne",Someone left a shoe on my front porch...would it be OK to sell it?
3H1C3QRA01SSBIRRMUVITLPRT95CE8,"(5,)",5.0,"(5,)",5.0,"(5,)",5.0,"(5,)",5.0,"(1,)",1,"what statistics are you refering to? in my city, iv'e done a study on black and white ""delinquints"" from the ages of 13-18. in many cases we've seen that they white delinquints got their charges dropped, or were offered PTI, (Pre trial Intervention) wherein the cases of the black delinquints were sent to the juvenile correctionall facilities. I'm nopt trying to play a race card, but the study said what we had thought all along. with pti you are excused, nothing goes on your permanent record. With a juvenile facility, it is on your record, and you become a ""statistic"". I would like to think that you are not being anything but curious with asking this type of question over the internet. hope that this gives you a broader outlook on what the variables are when tallying for statistics. later.",Why do juvenile deliquents and other criminals tend to be black?
34O39PNDK6HYAH4QU0JNH8ISROTRBE,"(2, 2, 'n/a', 'n/a', 3, 'n/a', 3, 2, 'n/a', 3, 'n/a', 'n/a', 3, 2, 2, 2, 'n/a', 'n/a', 'n/a', 'n/a')",2.4,"(2, 2, 'n/a', 'n/a', 3, 'n/a', 2, 2, 'n/a', 2, 'n/a', 'n/a', 3, 2, 1, 3, 'n/a', 'n/a', 'n/a', 'n/a')",2.2,"(2, 2, 'n/a', 'n/a', 3, 'n/a', 2, 1, 'n/a', 2, 'n/a', 'n/a', 3, 2, 2, 1, 'n/a', 'n/a', 'n/a', 'n/a')",2.0,"(2, 2, 'n/a', 'n/a', 3, 'n/a', 3, 2, 'n/a', 2, 'n/a', 'n/a', 3, 2, 2, 2, 'n/a', 'n/a', 'n/a', 'n/a')",2.3,"(1, 1, 'n/a', 'n/a', 1, 'n/a', 1, 1, 'n/a', 1, 'n/a', 'n/a', 1, 1, 1, 1, 'n/a', 'n/a', 'n/a', 'n/a')",1,"Texas has the highest number of death row inmates and kill more criminals per year than any other state yet they have a higher than average crime rate.  So does it work no, not really. On the other hand do I believe in it.. yes I do 100%. If you kill some one your life is no longer yours. Plus it is so much cheaper for the taxpayers. They just need to hurry up the process and let criminals have less apeals, and quit bogging down the court system on deadmen walking. Kill them already. If they were innocent they were just in the wrong place at the wrong time.","Do you believe in capitol punishment, and does it really work?"
3KL228NDMVV8EUZ6K224H7NBBYSKG9,"(3, '#', 2, 'n/a', 'n/a', 'n/a', 3, 4, 4, 4, 'n/a', 'n/a', 3, 'n/a', 'n/a', '#', 3, 'n/a', 'n/a', 'n/a')",3.25,"(3, '#', 2, 'n/a', 'n/a', 'n/a', 4, 3, 4, 4, 'n/a', 'n/a', 3, 'n/a', 'n/a', '#', 2, 'n/a', 'n/a', 'n/a')",3.125,"(3, '#', 2, 'n/a', 'n/a', 'n/a', 3, 4, 4, 4, 'n/a', 'n/a', 3, 'n/a', 'n/a', '#', 3, 'n/a', 'n/a', 'n/a')",3.25,"(3, '#', 2, 'n/a', 'n/a', 'n/a', 3, 4, 4, 4, 'n/a', 'n/a', 3, 'n/a', 'n/a', '#', 2, 'n/a', 'n/a', 'n/a')",3.125,"(1, 0, 1, 'n/a', 'n/a', 'n/a', 1, 1, 1, 1, 'n/a', 'n/a', 1, 'n/a', 'n/a', 0, 1, 'n/a', 'n/a', 'n/a')",1,"If you can't afford a lawyer, you are entitled to have one without charage. S/he may be an alcholic or incompetent, but s/he will almost certainly do a better job than you will.

Among other things, s/he will never let you plead guilty without bargaining to reduce the offense to something with a lesser penalty or lower fine. You really can't do that by yourself.",lawyer from Legal Aid OR Duty lawyer from local court?
35F6NGNVM8SOOKESL8C2CLXEV817T0,"('#',)",#,"('#',)",#,"('#',)",#,"('#',)",#,"(0,)",0,"The Do Not Call Registry was designed to stop cold sales calls.  Nothing more.

Charitable organizations, political candidates, and other fund raising organizations (such as Fraternal Order of Police) are exempt from the Statute.  Unfortunately, that means if you have a public telephone number, they can still call.

About the only recourses you have are the following......use a cell phone as a home number (there is no definitive listing for them) OR have your number changed to a non published one (and make sure it's a new number, not an old one....you have to ask for it to get it).  Neither of these are guarantees, but you will reduce the number of calls, if not eliminate them altogether.",Do Not Call Registry -- How do we add charities and politicians?
3LAZVA75NI01PRCEJF98MKAJLKY2OT,"(3, 2, 2, 'n/a', 'n/a', 'n/a', 2, 3, 4, 'n/a', 'n/a', 'n/a', 5, 5, 4, 5, 'n/a', 'n/a', 'n/a', 'n/a')",3.5,"(2, 2, 2, 'n/a', 'n/a', 'n/a', 2, 2, 5, 'n/a', 'n/a', 'n/a', 4, 5, 3, 5, 'n/a', 'n/a', 'n/a', 'n/a')",3.2,"(3, 1, 2, 'n/a', 'n/a', 'n/a', 3, 3, 5, 'n/a', 'n/a', 'n/a', 4, 5, 4, 4, 'n/a', 'n/a', 'n/a', 'n/a')",3.4,"(3, 2, 2, 'n/a', 'n/a', 'n/a', 2, 3, 5, 'n/a', 'n/a', 'n/a', 4, 5, 4, 5, 'n/a', 'n/a', 'n/a', 'n/a')",3.5,"(1, 1, 1, 'n/a', 'n/a', 'n/a', 1, 1, 1, 'n/a', 'n/a', 'n/a', 1, 1, 1, 1, 'n/a', 'n/a', 'n/a', 'n/a')",1,"What should you do? First, learn how stupid it is to drink and DRIVE! Now that we have the moron part out of the way, take the money you have, and HIRE AN ATTORNEY!!! You cannot do this on your own. An attorney may can get you probation, and have the restitution set up as payments as a special condition of probation. That is the way things SHOULD go. But after you learn how stupid it is to drive drunk, you need to learn how stupid it is to try to represent yourself in court on such a serious matter. This isn't the people's court you're dealing with. It's the real deal. And trust me. YOU DO NOT WANT TO GO TO JAIL. You won't like it there. Be smart, and hire someone that is smarter.",How to set a restitution hearing straight so I don't end up in jail ???????
3Y3CZJSZ9K2WL1NHTQSAEMI0GH8R5R,"(3, 3, 3, 'n/a', 'n/a', 'n/a', 4, 4, 'n/a', 3, 'n/a', 'n/a', 5, 4, 4, 3, 'n/a', 'n/a', 'n/a', 'n/a')",3.6,"(3, 4, 3, 'n/a', 'n/a', 'n/a', 4, 4, 'n/a', 2, 'n/a', 'n/a', 4, 5, 3, 4, 'n/a', 'n/a', 'n/a', 'n/a')",3.6,"(3, 3, 3, 'n/a', 'n/a', 'n/a', 4, 4, 'n/a', 3, 'n/a', 'n/a', 5, 4, 3, 2, 'n/a', 'n/a', 'n/a', 'n/a')",3.4,"(3, 3, 3, 'n/a', 'n/a', 'n/a', 4, 4, 'n/a', 3, 'n/a', 'n/a', 5, 4, 3, 3, 'n/a', 'n/a', 'n/a', 'n/a')",3.5,"(1, 1, 1, 'n/a', 'n/a', 'n/a', 1, 1, 'n/a', 1, 'n/a', 'n/a', 1, 1, 1, 1, 'n/a', 'n/a', 'n/a', 'n/a')",1,"Police work under the clause of ""good faith"". They make a good faith effort to record the events as they are reported and what the officer observes.

Everyone makes mistakes and everyone perceives things differently, including police officers. Officers are not exempt from having a bad day or missing things.

People sue departments all the time, officers get paid time and 1/2 for court time. The officer doesn't usually have to pay out any fines because they are covered through (usually) a statewide insurance program as an individual (Like CLEAT in Texas) and municipalities have the same sort of insurance. Since the one you were dealing with was Highway Patrol.. they get a LOT more latitude in what they can do because they are presumed to have more training and experience than your regular city officer. You'd be fighting an uphill battle and the State won't settle a case such as this out of court. In my opinion. Good luck!",Can I bring a tort action against a law-enforcement agency for what I consider filing a false police report?
3VP28W7DUNTXPP2X9JZWM1BCED9ZFL,"(3, 4, 3)",3.3333333333333335,"(3, 4, 3)",3.3333333333333335,"(3, 4, 4)",3.6666666666666665,"(3, 4, 3)",3.3333333333333335,"(1, 1, 1)",1,"The Patriot Act helps law enforcement officers find and arrest terrorists more easily. It also helps in more common crimes too.

Unfortunately, its liberal use of bugging is considered a violation of privacy, since it makes bugging people easy for law enforcement. On the other hand, though, the government should have no need to bug you unless you need bugging. And besides, they don't have the manpower to bug everyone.

The government can spy on people anyway, or bug them, so it makes little difference. Now it's just easier, faster, and safer for cops. Privacy is nice, but I prefer to be alive and have a tiny bit less privacy.

To the person below me: it is not at all a false sense of security, because the Patriot Act's greatest impact is on law enforcement, not crime prevention. Putting NYPD officer at every large building and subway station is false security. But making it easier for FBI agents to collect evidence to convict criminals is not false at all.",What are some of the pros and cons to the Patriot Act?
375VSR8FVWIUSF760EZQ3QPVHGGZR6,"(3,)",3.0,"(4,)",4.0,"(4,)",4.0,"(4,)",4.0,"(1,)",1,"yes.  even though its an implied lease, its still a contract, and the only way you can break a contract is through mutual consent.  the rules vary state by state, you might or might not get charged penalty fees or get your security deposit witheld for giving 30 days notice, in some states it is enough, in some states, its 2 months.  in some states, 15 days is enough.  so it really does vary.  i'd try and be nice to your landlord first, and ask if she could let you off the hook before you ask for the 30 days.  if you've been a good tenant long enough, she/he might be nice in exchange.  landlords are people too, you know.","If you give 30 days notice to your landlord, can you get out fo the lease?"
3CESM1J3EICXC14HX3CLTR4H4RZ6WQ,"(3,)",3.0,"(3,)",3.0,"(3,)",3.0,"(3,)",3.0,"(1,)",1,"The display of a disclaimer notice of this kind in respect of injury, damage or loss to any person or property whilst on the premises or making use of the premises, may not have the effect of avoiding liability. This is because under sections 2(1) and 2(2) of the Unfair Contract Terms Act 1977:

""2(1) A person cannot by reference to any contract term or to a notice given to persons generally or to particular persons exclude or restrict his liability for death or personal injury resulting from negligence.

2(2) In the case of other loss or damage, a person cannot so exclude or restrict his liability for negligence except in so far as the term or notice satisfies the requirement of reasonableness.""","is a club libel for members property even if it has sign,s up to say it does not accept responsibility?"
3V8JSVE8YYZ5ELSWIMD7QCHAWXMYE1,"('#', 3, 2, 'n/a', 'n/a', 'n/a', 3, 2, 4, 3, 'n/a', 'n/a', 4, 'n/a', 'n/a', 4, 'n/a', 'n/a', 4, 'n/a')",3.2222222222222223,"('#', 2, 3, 'n/a', 'n/a', 'n/a', 1, 2, 4, 2, 'n/a', 'n/a', 3, 'n/a', 'n/a', 5, 'n/a', 'n/a', 5, 'n/a')",3.0,"('#', 2, 3, 'n/a', 'n/a', 'n/a', 2, 2, 4, 2, 'n/a', 'n/a', 4, 'n/a', 'n/a', 3, 'n/a', 'n/a', 5, 'n/a')",3.0,"('#', 2, 3, 'n/a', 'n/a', 'n/a', 2, 2, 4, 2, 'n/a', 'n/a', 4, 'n/a', 'n/a', 4, 'n/a', 'n/a', 5, 'n/a')",3.111111111111111,"(0, 1, 1, 'n/a', 'n/a', 'n/a', 1, 1, 1, 1, 'n/a', 'n/a', 1, 'n/a', 'n/a', 1, 'n/a', 'n/a', 1, 'n/a')",1,"We have MARKET ECONOMY. Which means people base their choice of occupation in large part on what kind of money they can make.
Think about it. 
Say, a Baker opens a bakery and his ONLY reason is to make money. He produces the best baked goods he can, and tries to provide a superior service to keep customers coming back.
The end result for the client is that he gets good breads and cakes at good price and with a nice service. So WHY should he care if the baker does not really like baking and only does it for money?

So why should a doctor be any different from a baker? If his service is good -- do you REALLY care about his motivation?",Do you feel as if Medical Ethics are a thing of the Past?
3V0TR1NRVABMQ1X0DANEE4NCG4U4A6,"(4,)",4.0,"(4,)",4.0,"(4,)",4.0,"(4,)",4.0,"(1,)",1,"I am pessimistic about how you're ever going to prove this.  The Council repaired the damage.  You've moved house and they've probably covered their tracks.  Unless you took the precaution of mechanically dating your photos, they could have been taken any time as far as the Council is concerned.  I'd like to be more encouraging and I think it's terrible to have exposed you and the baby to such a dangerous situation,but to succeed in such cases you have to enlist support at the time so that you can call evidence against the Council.  As it is, what convincing evidence do you have?  

For once I hope I'm wrong.",do i have a claim.?
3QX22DUVOOQMMFP4U9E6WLIPNIBVME,"('n/a', 3, '#', 3, 3, 'n/a', 3, 'n/a', 5, 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 3, 4, 1, 'n/a', 5, 'n/a')",3.3333333333333335,"('n/a', 3, '#', 2, 3, 'n/a', 1, 'n/a', 5, 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 2, 5, 2, 'n/a', 5, 'n/a')",3.111111111111111,"('n/a', 3, '#', 2, 3, 'n/a', 4, 'n/a', 5, 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 3, 3, 2, 'n/a', 5, 'n/a')",3.3333333333333335,"('n/a', 3, '#', 2, 3, 'n/a', 3, 'n/a', 5, 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 3, 4, 2, 'n/a', 5, 'n/a')",3.3333333333333335,"('n/a', 1, 0, 1, 1, 'n/a', 1, 'n/a', 1, 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 1, 1, 1, 'n/a', 1, 'n/a')",1,"You gotta file this report.. i'm sorry hun.. but u gotta do it.. if u love ur boyfriend.. and u dont want him in any danger.. u gotta file him.. if i was ur boyfriend, ur bestfriend is dead.. so please.. for the good of u and ur boyfriend.. its best to file this.. MEn have no right 2 push themselves onto girls if they didnt want 2.. Seriously.. Sue.. Sue NOW!!.. Or it may happen again..",PLZ help me.I need you guys!!!?
3KVQ0UJWPXU1TX43SK2G1LQH97MW5L,"(2, 'n/a', 'n/a', 'n/a', 3, 'n/a', 2, 3, 'n/a', 3, 'n/a', 'n/a', 4, 2, 'n/a', 'n/a', 5, 4, 1, 'n/a')",2.9,"(2, 'n/a', 'n/a', 'n/a', 3, 'n/a', 2, 3, 'n/a', 2, 'n/a', 'n/a', 3, 3, 'n/a', 'n/a', 4, 4, 1, 'n/a')",2.7,"(2, 'n/a', 'n/a', 'n/a', 3, 'n/a', 2, 2, 'n/a', 3, 'n/a', 'n/a', 3, 3, 'n/a', 'n/a', 5, 4, 1, 'n/a')",2.8,"(2, 'n/a', 'n/a', 'n/a', 3, 'n/a', 2, 3, 'n/a', 3, 'n/a', 'n/a', 3, 3, 'n/a', 'n/a', 5, 4, 1, 'n/a')",2.9,"(1, 'n/a', 'n/a', 'n/a', 1, 'n/a', 1, 1, 'n/a', 1, 'n/a', 'n/a', 1, 1, 'n/a', 'n/a', 1, 1, 1, 'n/a')",1,"Like the gentleman above, I dread the day, but I fear it is coming. Governments have always used available technology to track and control the citizens. It will be a boon to big business, they will be able to track spending habits, and so much more. The social implications are immeasurable, not to mention the religious ""mark of the beast"" prophesy. Regardless of personal reason, I believe a significant social segment will resist these implants. I can see a future where this segment will be labled criminal. A little de-ja-vieu for the draft card burners of recent history.",What do you think about micro-chip implants for people? Do you think it will be a required by law for all?
3ZUE82NE0AAI5T1A0TZJ9HE8FJZ8FG,"('n/a', 'n/a', 'n/a', '#', 'n/a', '#', '#', 'n/a', 3, 'n/a', 4, 'n/a', 'n/a', 'n/a', 4, 'n/a', '#', 4, '#', '#')",3.75,"('n/a', 'n/a', 'n/a', '#', 'n/a', '#', '#', 'n/a', 3, 'n/a', 4, 'n/a', 'n/a', 'n/a', 3, 'n/a', '#', 4, '#', '#')",3.5,"('n/a', 'n/a', 'n/a', '#', 'n/a', '#', '#', 'n/a', 4, 'n/a', 4, 'n/a', 'n/a', 'n/a', 3, 'n/a', '#', 4, '#', '#')",3.75,"('n/a', 'n/a', 'n/a', '#', 'n/a', '#', '#', 'n/a', 3, 'n/a', 4, 'n/a', 'n/a', 'n/a', 3, 'n/a', '#', 4, '#', '#')",3.5,"('n/a', 'n/a', 'n/a', 0, 'n/a', 0, 0, 'n/a', 1, 'n/a', 1, 'n/a', 'n/a', 'n/a', 1, 'n/a', 0, 1, 0, 0)",0,"Do you have the money to pursue these things?  Maybe, maybe not.  The ACLU stands up and helps those who think they have been wronged who may not have the means nor smarts to do it on their own.

They look after civil rights in the constitution just as the NRA rights for 2nd amendment rights.   Both are necesary advocates for our constitutional rights..   You may not always like what either does but in general they're good org's to have in place.",why is the ACLU necessary.?
