id,cogency_crowd,cogency_mean_crowd,effectiveness_crowd,effectiveness_mean_crowd,reasonableness_crowd,reasonableness_mean_crowd,overall_crowd,overall_mean_crowd,argumentative_crowd,argumentative_majority_crowd,cogency_experts,cogency_mean_experts,effectiveness_experts,effectiveness_mean_experts,reasonableness_experts,reasonableness_mean_experts,overall_experts,overall_mean_experts,argumentative_experts,argumentative_majority_experts,cogency,cogency_mean,effectiveness,effectiveness_mean,reasonableness,reasonableness_mean,overall,overall_mean,argumentative,argumentative_majority
36BTXXLZ2VHEPIJHFL909UCMG1LR4Q,"(1, 2, 3, 'n/a', 1, 1, 3, 3, 2, 'n/a', 1, 'n/a', 'n/a', 1)",1.8,"(1, 2, 3, 'n/a', 1, 1, 4, 3, 1, 'n/a', 1, 'n/a', 'n/a', 1)",1.8,"(1, 2, 3, 'n/a', 1, 2, 3, 3, 1, 'n/a', 1, 'n/a', 'n/a', 1)",1.8,"(1, 2, 3, 'n/a', 1, 1, 3, 3, 1, 'n/a', 1, 'n/a', 'n/a', 1)",1.7,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(4, 2, '#')",3.0,"(4, 2, '#')",3.0,"(3, 3, '#')",3.0,"(4, 2, '#')",3.0,"(1, 1, '#')",1,"(1, 2, 3, 'n/a', 1, 1, 3, 3, 2, 'n/a', 1, 'n/a', 'n/a', 1)(4, 2, '#')",2.4,"(1, 2, 3, 'n/a', 1, 1, 4, 3, 1, 'n/a', 1, 'n/a', 'n/a', 1)(4, 2, '#')",2.4,"(1, 2, 3, 'n/a', 1, 2, 3, 3, 1, 'n/a', 1, 'n/a', 'n/a', 1)(3, 3, '#')",2.4,"(1, 2, 3, 'n/a', 1, 1, 3, 3, 1, 'n/a', 1, 'n/a', 'n/a', 1)(4, 2, '#')",2.35,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 1, '#')",1
36BTXXLZ2VHEPIJHFL909UCMG6HR4W,"(1, 'n/a', 4, 'n/a', 3, 1, 4, 'n/a', 5, 5, 4, 'n/a', 4, 5)",3.6,"(2, 'n/a', 4, 'n/a', 3, 2, 4, 'n/a', 5, 4, 4, 'n/a', 4, 5)",3.7,"(1, 'n/a', 4, 'n/a', 3, 1, 5, 'n/a', 5, 5, 2, 'n/a', 4, 5)",3.5,"(2, 'n/a', 4, 'n/a', 3, 1, 4, 'n/a', 5, 5, 3, 'n/a', 4, 5)",3.6,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"('#', 4, 3)",3.5,"('#', 4, 3)",3.5,"('#', 4, 4)",4.0,"('#', 4, 3)",3.5,"(0, 1, 1)",1,"(1, 'n/a', 4, 'n/a', 3, 1, 4, 'n/a', 5, 5, 4, 'n/a', 4, 5)('#', 4, 3)",3.55,"(2, 'n/a', 4, 'n/a', 3, 2, 4, 'n/a', 5, 4, 4, 'n/a', 4, 5)('#', 4, 3)",3.6,"(1, 'n/a', 4, 'n/a', 3, 1, 5, 'n/a', 5, 5, 2, 'n/a', 4, 5)('#', 4, 4)",3.75,"(2, 'n/a', 4, 'n/a', 3, 1, 4, 'n/a', 5, 5, 3, 'n/a', 4, 5)('#', 4, 3)",3.55,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(0, 1, 1)",1
36FFXPMST9X54HFW20CF9OGLAOKHO0,"(3, 'n/a', 2, 'n/a', 2, 4, 3, 'n/a', 3, 3, '#', 2, 'n/a', 5)",3.0,"(3, 'n/a', 2, 'n/a', 2, 4, 3, 'n/a', 3, 2, '#', 2, 'n/a', 4)",2.7777777777777777,"(3, 'n/a', 2, 'n/a', 2, 4, 4, 'n/a', 3, 3, '#', 2, 'n/a', 5)",3.111111111111111,"(3, 'n/a', 2, 'n/a', 2, 4, 3, 'n/a', 3, 3, '#', 2, 'n/a', 5)",3.0,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(4, 4, 4)",4.0,"(3, 4, 3)",3.3333333333333335,"(3, 4, 3)",3.3333333333333335,"(3, 4, 3)",3.3333333333333335,"(1, 1, 1)",1,"(3, 'n/a', 2, 'n/a', 2, 4, 3, 'n/a', 3, 3, '#', 2, 'n/a', 5)(4, 4, 4)",3.5,"(3, 'n/a', 2, 'n/a', 2, 4, 3, 'n/a', 3, 2, '#', 2, 'n/a', 4)(3, 4, 3)",3.0555555555555554,"(3, 'n/a', 2, 'n/a', 2, 4, 4, 'n/a', 3, 3, '#', 2, 'n/a', 5)(3, 4, 3)",3.2222222222222223,"(3, 'n/a', 2, 'n/a', 2, 4, 3, 'n/a', 3, 3, '#', 2, 'n/a', 5)(3, 4, 3)",3.166666666666667,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 1, 1)",1
36KM3FWE3RLN8BH1N6OSSAV9YEC07N,"(3, 'n/a', 1, 'n/a', 4, 3, 4, 4, 3, 4, 2, 'n/a', 'n/a', 3)",3.1,"(2, 'n/a', 1, 'n/a', 4, 1, 4, 3, 3, 2, 3, 'n/a', 'n/a', 4)",2.7,"(2, 'n/a', 1, 'n/a', 4, 2, 4, 4, 3, 3, 1, 'n/a', 'n/a', 2)",2.6,"(3, 'n/a', 1, 'n/a', 4, 2, 4, 4, 3, 3, 2, 'n/a', 'n/a', 3)",2.9,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(3, 4, 3)",3.3333333333333335,"(3, 4, 3)",3.3333333333333335,"(3, 4, 3)",3.3333333333333335,"(3, 4, 3)",3.3333333333333335,"(1, 1, 1)",1,"(3, 'n/a', 1, 'n/a', 4, 3, 4, 4, 3, 4, 2, 'n/a', 'n/a', 3)(3, 4, 3)",3.216666666666667,"(2, 'n/a', 1, 'n/a', 4, 1, 4, 3, 3, 2, 3, 'n/a', 'n/a', 4)(3, 4, 3)",3.0166666666666666,"(2, 'n/a', 1, 'n/a', 4, 2, 4, 4, 3, 3, 1, 'n/a', 'n/a', 2)(3, 4, 3)",2.966666666666667,"(3, 'n/a', 1, 'n/a', 4, 2, 4, 4, 3, 3, 2, 'n/a', 'n/a', 3)(3, 4, 3)",3.1166666666666667,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 1, 1)",1
36KM3FWE3RLN8BH1N6OSSAV9YI807R,"(2, 'n/a', 3, 'n/a', 2, 2, 2, 'n/a', 3, 4, 2, 'n/a', 4, 4)",2.8,"(2, 'n/a', 3, 'n/a', 2, 3, 3, 'n/a', 3, 2, 2, 'n/a', 4, 4)",2.8,"(2, 'n/a', 3, 'n/a', 2, 3, 4, 'n/a', 3, 3, 1, 'n/a', 3, 5)",2.9,"(2, 'n/a', 3, 'n/a', 2, 2, 3, 'n/a', 3, 3, 2, 'n/a', 4, 4)",2.8,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(4, 4, 4)",4.0,"(3, 4, 4)",3.6666666666666665,"(3, 4, 4)",3.6666666666666665,"(3, 4, 4)",3.6666666666666665,"(1, 1, 1)",1,"(2, 'n/a', 3, 'n/a', 2, 2, 2, 'n/a', 3, 4, 2, 'n/a', 4, 4)(4, 4, 4)",3.4,"(2, 'n/a', 3, 'n/a', 2, 3, 3, 'n/a', 3, 2, 2, 'n/a', 4, 4)(3, 4, 4)",3.2333333333333334,"(2, 'n/a', 3, 'n/a', 2, 3, 4, 'n/a', 3, 3, 1, 'n/a', 3, 5)(3, 4, 4)",3.283333333333333,"(2, 'n/a', 3, 'n/a', 2, 2, 3, 'n/a', 3, 3, 2, 'n/a', 4, 4)(3, 4, 4)",3.2333333333333334,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 1, 1)",1
36MUZ9VAE6B2GAX5MQQTDR79EPODEC,"(3, 3, 2, 'n/a', 3, 4, 4, 'n/a', 3, 3, 3, 'n/a', 'n/a', 4)",3.2,"(4, 3, 2, 'n/a', 3, 3, 4, 'n/a', 3, 3, 4, 'n/a', 'n/a', 3)",3.2,"(4, 3, 2, 'n/a', 3, 3, 4, 'n/a', 3, 3, 2, 'n/a', 'n/a', 3)",3.0,"(4, 3, 2, 'n/a', 3, 3, 4, 'n/a', 3, 3, 3, 'n/a', 'n/a', 3)",3.1,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"('#', 4, 4)",4.0,"('#', 4, 5)",4.5,"('#', 4, 4)",4.0,"('#', 4, 4)",4.0,"(0, 1, 1)",1,"(3, 3, 2, 'n/a', 3, 4, 4, 'n/a', 3, 3, 3, 'n/a', 'n/a', 4)('#', 4, 4)",3.6,"(4, 3, 2, 'n/a', 3, 3, 4, 'n/a', 3, 3, 4, 'n/a', 'n/a', 3)('#', 4, 5)",3.85,"(4, 3, 2, 'n/a', 3, 3, 4, 'n/a', 3, 3, 2, 'n/a', 'n/a', 3)('#', 4, 4)",3.5,"(4, 3, 2, 'n/a', 3, 3, 4, 'n/a', 3, 3, 3, 'n/a', 'n/a', 3)('#', 4, 4)",3.55,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(0, 1, 1)",1
36MUZ9VAE6B2GAX5MQQTDR79EULDEJ,"(4, 'n/a', 4, 'n/a', 3, 3, 4, 'n/a', 5, 2, 3, 'n/a', 4, 4)",3.6,"(4, 'n/a', 4, 'n/a', 3, 1, 4, 'n/a', 5, 2, 4, 'n/a', 4, 5)",3.6,"(3, 'n/a', 4, 'n/a', 3, 2, 4, 'n/a', 5, 2, 2, 'n/a', 4, 4)",3.3,"(4, 'n/a', 4, 'n/a', 3, 1, 4, 'n/a', 5, 2, 3, 'n/a', 4, 4)",3.4,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(4, 4, 3)",3.6666666666666665,"(4, 4, 5)",4.333333333333333,"(4, 4, 3)",3.6666666666666665,"(4, 4, 4)",4.0,"(1, 1, 1)",1,"(4, 'n/a', 4, 'n/a', 3, 3, 4, 'n/a', 5, 2, 3, 'n/a', 4, 4)(4, 4, 3)",3.6333333333333333,"(4, 'n/a', 4, 'n/a', 3, 1, 4, 'n/a', 5, 2, 4, 'n/a', 4, 5)(4, 4, 5)",3.966666666666667,"(3, 'n/a', 4, 'n/a', 3, 2, 4, 'n/a', 5, 2, 2, 'n/a', 4, 4)(4, 4, 3)",3.4833333333333334,"(4, 'n/a', 4, 'n/a', 3, 1, 4, 'n/a', 5, 2, 3, 'n/a', 4, 4)(4, 4, 4)",3.7,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 1, 1)",1
36QZ6V1589MP7VD99G0NC8FC1GSUS4,"(4, 'n/a', 3, 'n/a', 3, 4, 4, 'n/a', 5, 5, 5, 4, 'n/a', 5)",4.2,"(4, 'n/a', 3, 'n/a', 3, 4, 4, 'n/a', 5, 4, 5, 4, 'n/a', 5)",4.1,"(4, 'n/a', 3, 'n/a', 3, 4, 4, 'n/a', 5, 5, 4, 4, 'n/a', 5)",4.1,"(4, 'n/a', 3, 'n/a', 3, 4, 4, 'n/a', 5, 5, 5, 3, 'n/a', 5)",4.1,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(4, 4, 4)",4.0,"(4, 3, 4)",3.6666666666666665,"(4, 2, 4)",3.3333333333333335,"(4, 3, 4)",3.6666666666666665,"(1, 1, 1)",1,"(4, 'n/a', 3, 'n/a', 3, 4, 4, 'n/a', 5, 5, 5, 4, 'n/a', 5)(4, 4, 4)",4.1,"(4, 'n/a', 3, 'n/a', 3, 4, 4, 'n/a', 5, 4, 5, 4, 'n/a', 5)(4, 3, 4)",3.883333333333333,"(4, 'n/a', 3, 'n/a', 3, 4, 4, 'n/a', 5, 5, 4, 4, 'n/a', 5)(4, 2, 4)",3.716666666666667,"(4, 'n/a', 3, 'n/a', 3, 4, 4, 'n/a', 5, 5, 5, 3, 'n/a', 5)(4, 3, 4)",3.883333333333333,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 1, 1)",1
37G6BXQPLQUW5J1ARCWDDQE8X4DQEU,"(3, 2, 2, 'n/a', 3, 1, 3, 'n/a', 4, 'n/a', 1, 'n/a', 2, 4)",2.5,"(2, 2, 2, 'n/a', 3, 1, 3, 'n/a', 4, 'n/a', 1, 'n/a', 2, 3)",2.3,"(3, 1, 2, 'n/a', 3, 1, 3, 'n/a', 4, 'n/a', 1, 'n/a', 2, 3)",2.3,"(3, 2, 2, 'n/a', 3, 1, 3, 'n/a', 4, 'n/a', 1, 'n/a', 2, 3)",2.4,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(3, 3, 2)",2.6666666666666665,"(2, 3, 1)",2.0,"(2, 2, 1)",1.6666666666666667,"(2, 3, 1)",2.0,"(1, 1, 1)",1,"(3, 2, 2, 'n/a', 3, 1, 3, 'n/a', 4, 'n/a', 1, 'n/a', 2, 4)(3, 3, 2)",2.583333333333333,"(2, 2, 2, 'n/a', 3, 1, 3, 'n/a', 4, 'n/a', 1, 'n/a', 2, 3)(2, 3, 1)",2.15,"(3, 1, 2, 'n/a', 3, 1, 3, 'n/a', 4, 'n/a', 1, 'n/a', 2, 3)(2, 2, 1)",1.9833333333333334,"(3, 2, 2, 'n/a', 3, 1, 3, 'n/a', 4, 'n/a', 1, 'n/a', 2, 3)(2, 3, 1)",2.2,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 1, 1)",1
37NXA7GVSTF2GX7JUXDRW830NTTLV6,"(3, 3, 2, 'n/a', 2, 2, 4, 'n/a', 3, 'n/a', 4, 3, 'n/a', 5)",3.1,"(3, 3, 2, 'n/a', 2, 2, 3, 'n/a', 3, 'n/a', 4, 3, 'n/a', 5)",3.0,"(3, 3, 2, 'n/a', 2, 2, 4, 'n/a', 3, 'n/a', 3, 3, 'n/a', 4)",2.9,"(3, 3, 2, 'n/a', 2, 2, 4, 'n/a', 3, 'n/a', 4, 3, 'n/a', 5)",3.1,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(4, 4, 3)",3.6666666666666665,"(4, 4, 3)",3.6666666666666665,"(3, 4, 4)",3.6666666666666665,"(4, 4, 3)",3.6666666666666665,"(1, 1, 1)",1,"(3, 3, 2, 'n/a', 2, 2, 4, 'n/a', 3, 'n/a', 4, 3, 'n/a', 5)(4, 4, 3)",3.3833333333333333,"(3, 3, 2, 'n/a', 2, 2, 3, 'n/a', 3, 'n/a', 4, 3, 'n/a', 5)(4, 4, 3)",3.333333333333333,"(3, 3, 2, 'n/a', 2, 2, 4, 'n/a', 3, 'n/a', 3, 3, 'n/a', 4)(3, 4, 4)",3.283333333333333,"(3, 3, 2, 'n/a', 2, 2, 4, 'n/a', 3, 'n/a', 4, 3, 'n/a', 5)(4, 4, 3)",3.3833333333333333,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 1, 1)",1
37NXA7GVSTF2GX7JUXDRW830NYPLVC,"(2, 3, 1, 'n/a', 2, 1, 3, 'n/a', 4, 2, 3, 'n/a', 'n/a', 4)",2.5,"(1, 3, 1, 'n/a', 2, 1, 3, 'n/a', 4, 1, 4, 'n/a', 'n/a', 3)",2.3,"(2, 3, 1, 'n/a', 2, 1, 2, 'n/a', 4, 2, 2, 'n/a', 'n/a', 2)",2.1,"(2, 3, 1, 'n/a', 2, 1, 3, 'n/a', 4, 2, 3, 'n/a', 'n/a', 3)",2.4,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(3, 2, 3)",2.6666666666666665,"(3, 2, 2)",2.3333333333333335,"(3, 3, 3)",3.0,"(3, 2, 3)",2.6666666666666665,"(1, 1, 1)",1,"(2, 3, 1, 'n/a', 2, 1, 3, 'n/a', 4, 2, 3, 'n/a', 'n/a', 4)(3, 2, 3)",2.583333333333333,"(1, 3, 1, 'n/a', 2, 1, 3, 'n/a', 4, 1, 4, 'n/a', 'n/a', 3)(3, 2, 2)",2.3166666666666664,"(2, 3, 1, 'n/a', 2, 1, 2, 'n/a', 4, 2, 2, 'n/a', 'n/a', 2)(3, 3, 3)",2.55,"(2, 3, 1, 'n/a', 2, 1, 3, 'n/a', 4, 2, 3, 'n/a', 'n/a', 3)(3, 2, 3)",2.533333333333333,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 1, 1)",1
37PGLWGSJTFMAL51AQ272J0RQWPIKA,"(1, 2, 2, 'n/a', 2, 2, 3, 3, 3, 3, 2, 'n/a', 'n/a', 'n/a')",2.3,"(1, 2, 2, 'n/a', 2, 2, 3, 4, 3, 2, 2, 'n/a', 'n/a', 'n/a')",2.3,"(1, 2, 2, 'n/a', 2, 2, 3, 4, 3, 3, 1, 'n/a', 'n/a', 'n/a')",2.3,"(1, 2, 2, 'n/a', 2, 2, 3, 4, 3, 3, 1, 'n/a', 'n/a', 'n/a')",2.3,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(4, 4, 3)",3.6666666666666665,"(4, 3, 3)",3.3333333333333335,"(4, 3, 4)",3.6666666666666665,"(4, 3, 3)",3.3333333333333335,"(1, 1, 1)",1,"(1, 2, 2, 'n/a', 2, 2, 3, 3, 3, 3, 2, 'n/a', 'n/a', 'n/a')(4, 4, 3)",2.9833333333333334,"(1, 2, 2, 'n/a', 2, 2, 3, 4, 3, 2, 2, 'n/a', 'n/a', 'n/a')(4, 3, 3)",2.8166666666666664,"(1, 2, 2, 'n/a', 2, 2, 3, 4, 3, 3, 1, 'n/a', 'n/a', 'n/a')(4, 3, 4)",2.9833333333333334,"(1, 2, 2, 'n/a', 2, 2, 3, 4, 3, 3, 1, 'n/a', 'n/a', 'n/a')(4, 3, 3)",2.8166666666666664,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 1, 1)",1
37S0QRNUFBP9QERNSFTDZPXMS0Q889,"(2, 'n/a', 2, 'n/a', '#', 2, 1, 'n/a', 4, 1, 1, 1, 'n/a', 4)",2.0,"(2, 'n/a', 2, 'n/a', '#', 1, 1, 'n/a', 3, 1, 1, 1, 'n/a', 5)",1.8888888888888888,"(2, 'n/a', 2, 'n/a', '#', 2, 1, 'n/a', 3, 1, 1, 1, 'n/a', 5)",2.0,"(2, 'n/a', 2, 'n/a', '#', 2, 1, 'n/a', 3, 1, 1, 1, 'n/a', 5)",2.0,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(3, 3, 2)",2.6666666666666665,"(3, 2, 2)",2.3333333333333335,"(3, 2, 2)",2.3333333333333335,"(3, 2, 2)",2.3333333333333335,"(1, 1, 1)",1,"(2, 'n/a', 2, 'n/a', '#', 2, 1, 'n/a', 4, 1, 1, 1, 'n/a', 4)(3, 3, 2)",2.333333333333333,"(2, 'n/a', 2, 'n/a', '#', 1, 1, 'n/a', 3, 1, 1, 1, 'n/a', 5)(3, 2, 2)",2.111111111111111,"(2, 'n/a', 2, 'n/a', '#', 2, 1, 'n/a', 3, 1, 1, 1, 'n/a', 5)(3, 2, 2)",2.166666666666667,"(2, 'n/a', 2, 'n/a', '#', 2, 1, 'n/a', 3, 1, 1, 1, 'n/a', 5)(3, 2, 2)",2.166666666666667,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 1, 1)",1
37SDSEDIN9BRFE72TUKYKFAEEUK81P,"(4, 4, 3, 'n/a', 3, 2, 4, 'n/a', 4, 'n/a', 2, 2, 'n/a', '#')",3.111111111111111,"(4, 4, 3, 'n/a', 3, 1, 4, 'n/a', 4, 'n/a', 3, 2, 'n/a', '#')",3.111111111111111,"(4, 4, 3, 'n/a', 3, 2, 5, 'n/a', 4, 'n/a', 1, 3, 'n/a', '#')",3.2222222222222223,"(4, 4, 3, 'n/a', 3, 2, 4, 'n/a', 4, 'n/a', 2, 3, 'n/a', '#')",3.2222222222222223,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(4, 4, 3)",3.6666666666666665,"(3, 4, 3)",3.3333333333333335,"(4, 4, 2)",3.3333333333333335,"(3, 4, 3)",3.3333333333333335,"(1, 1, 1)",1,"(4, 4, 3, 'n/a', 3, 2, 4, 'n/a', 4, 'n/a', 2, 2, 'n/a', '#')(4, 4, 3)",3.388888888888889,"(4, 4, 3, 'n/a', 3, 1, 4, 'n/a', 4, 'n/a', 3, 2, 'n/a', '#')(3, 4, 3)",3.2222222222222223,"(4, 4, 3, 'n/a', 3, 2, 5, 'n/a', 4, 'n/a', 1, 3, 'n/a', '#')(4, 4, 2)",3.2777777777777777,"(4, 4, 3, 'n/a', 3, 2, 4, 'n/a', 4, 'n/a', 2, 3, 'n/a', '#')(3, 4, 3)",3.2777777777777777,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 1, 1)",1
37SQU136V7X94ENHU9BJ55N60OE11Y,"(4, 'n/a', 3, 'n/a', 2, 3, 3, 3, 5, 4, 4, 'n/a', 'n/a', 5)",3.6,"(4, 'n/a', 3, 'n/a', 2, 3, 3, 3, 4, 2, 4, 'n/a', 'n/a', 5)",3.3,"(4, 'n/a', 3, 'n/a', 2, 3, 3, 3, 4, 3, 3, 'n/a', 'n/a', 4)",3.2,"(4, 'n/a', 3, 'n/a', 2, 3, 3, 3, 4, 3, 4, 'n/a', 'n/a', 5)",3.4,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(4, 'n/a', 3)",3.5,"(4, 'n/a', 4)",4.0,"(3, 'n/a', 3)",3.0,"(4, 'n/a', 3)",3.5,"(1, 'n/a', 1)",1,"(4, 'n/a', 3, 'n/a', 2, 3, 3, 3, 5, 4, 4, 'n/a', 'n/a', 5)(4, 'n/a', 3)",3.55,"(4, 'n/a', 3, 'n/a', 2, 3, 3, 3, 4, 2, 4, 'n/a', 'n/a', 5)(4, 'n/a', 4)",3.65,"(4, 'n/a', 3, 'n/a', 2, 3, 3, 3, 4, 3, 3, 'n/a', 'n/a', 4)(3, 'n/a', 3)",3.1,"(4, 'n/a', 3, 'n/a', 2, 3, 3, 3, 4, 3, 4, 'n/a', 'n/a', 5)(4, 'n/a', 3)",3.45,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 'n/a', 1)",1
37VHPF5VYCCB2HH09R9I1BT5IRBC8J,"(3, 3, 2, 'n/a', 2, 2, 3, 'n/a', 4, 'n/a', 3, 'n/a', 3, 3)",2.8,"(2, 3, 3, 'n/a', 2, 1, 2, 'n/a', 3, 'n/a', 3, 'n/a', 3, 3)",2.5,"(2, 3, 3, 'n/a', 2, 2, 2, 'n/a', 3, 'n/a', 1, 'n/a', 3, 3)",2.4,"(2, 3, 3, 'n/a', 2, 2, 2, 'n/a', 3, 'n/a', 2, 'n/a', 3, 3)",2.5,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"(4, 4, 4)",4.0,"(4, 4, 4)",4.0,"(3, 3, 3)",3.0,"(4, 4, 4)",4.0,"(1, 1, 1)",1,"(3, 3, 2, 'n/a', 2, 2, 3, 'n/a', 4, 'n/a', 3, 'n/a', 3, 3)(4, 4, 4)",3.4,"(2, 3, 3, 'n/a', 2, 1, 2, 'n/a', 3, 'n/a', 3, 'n/a', 3, 3)(4, 4, 4)",3.25,"(2, 3, 3, 'n/a', 2, 2, 2, 'n/a', 3, 'n/a', 1, 'n/a', 3, 3)(3, 3, 3)",2.7,"(2, 3, 3, 'n/a', 2, 2, 2, 'n/a', 3, 'n/a', 2, 'n/a', 3, 3)(4, 4, 4)",3.25,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')(1, 1, 1)",1
