id,cogency,cogency_mean,effectiveness,effectiveness_mean,reasonableness,reasonableness_mean,overall,overall_mean,argumentative,argumentative_majority,text,title
32204AGAABLHC4YYEHZ74F7JJ2SGHB,"(3, 2, 1, 'n/a', 2, 3, 3, 'n/a', 5, 2, 3, 1, 'n/a', 'n/a')",2.5,"(1, 2, 2, 'n/a', 2, 1, 3, 'n/a', 4, 2, 1, 1, 'n/a', 'n/a')",1.9,"(2, 2, 2, 'n/a', 2, 2, 3, 'n/a', 4, 2, 2, 1, 'n/a', 'n/a')",2.2,"(2, 2, 2, 'n/a', 2, 2, 3, 'n/a', 4, 2, 2, 1, 'n/a', 'n/a')",2.2,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"None of us has time! but... it is your civic duty to participate now and again!  There are specific criteria that will relieve you of jury duty, but you still need to show up and allow the judge to review your petition/request and dismiss you legally.  As far as trying to act like a @#$ a..hole in the courtroom and prejudice your responses, be careful-you can be held in contempt and perjury in a courtroom is very expensive!!","How to get out of ""Jury Duty"" ?"
322ZSN9Z5GTR5XW9JAEV99D44RF4TN,"(3, 2, 1, 'n/a', 3, 3, 4, 3, 3, 'n/a', 5, 'n/a', 'n/a', 4)",3.1,"(2, 2, 1, 'n/a', 3, 2, 3, 2, 3, 'n/a', 5, 'n/a', 'n/a', 3)",2.6,"(3, 2, 1, 'n/a', 3, 3, 4, 2, 3, 'n/a', 3, 'n/a', 'n/a', 3)",2.7,"(3, 2, 1, 'n/a', 3, 3, 4, 3, 3, 'n/a', 4, 'n/a', 'n/a', 3)",2.9,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"Yes its illegal. The consequences are going to be .... you and your friend going to each house and cleaning it up. Just like when people toilet paper. A few years ago when i was a minor my brother and i went around drawing on people garage doors in chalk...long story short we got caught and had to go around and clean every single garage.

Have fun ... :)

ps...i keep reading some of these answers (HAHA)...your not going to go juvenile jail and your not going to be charged as long as its not bad words

Go be a teenager",Is this illegal?
324N5FAHSXKRWRP19X1QH8QLYYLKV9,"(1, 2, 2, 'n/a', 2, 1, 3, 'n/a', 4, 4, 2, 'n/a', 'n/a', 1)",2.2,"(1, 2, 2, 'n/a', 2, 1, 3, 'n/a', 4, 4, 2, 'n/a', 'n/a', 2)",2.3,"(1, 2, 2, 'n/a', 2, 2, 3, 'n/a', 4, 4, 1, 'n/a', 'n/a', 1)",2.2,"(1, 2, 2, 'n/a', 2, 1, 3, 'n/a', 4, 4, 1, 'n/a', 'n/a', 1)",2.1,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"You know, one of the first things the Nazis did in coming to power was to ban the private possession of firearms.  There's a reason; when they wanted to knock the door down and carry people away without due process of law, they didn't want anyone to be able to fight back.  

It is also true that when guns are outlawed, only outlaws will have guns.  Now, some would say no, outlaws and cops.  I argue that at that point, those two groups become indistinguishable.  Do you honestly believe that every cop in your town is honorable and trustworthy?",Do you think it's time for the U.S. to ban all guns?
32FESTC2NHZ90EODCUANX3BUFI2UCG,"(3, 'n/a', 3, 'n/a', 3, 2, 2, 'n/a', 4, 2, 3, 3, 'n/a', 4)",2.9,"(2, 'n/a', 3, 'n/a', 3, 2, 2, 'n/a', 4, 2, 3, 4, 'n/a', 3)",2.8,"(3, 'n/a', 3, 'n/a', 3, 3, 2, 'n/a', 4, 2, 1, 3, 'n/a', 2)",2.6,"(3, 'n/a', 3, 'n/a', 3, 2, 2, 'n/a', 4, 2, 2, 4, 'n/a', 3)",2.8,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"The Americans have been gunning for his death all along, and
will defiantly impress upon the tribunal to give the Death penalty.

But you must also know, that even today Saddam is a feared and respected man by many in Iraq.The outcome will not be settled so fast. Did you see the Glaring eyes & stance when in court he recently told the judge""I am the ruler of Iraq and who are you, a foreigner trying to pass judgement on me?""

The recent spate of bombings in Iraq between the Shias and Sunnis is directly connected with Saddams case. Which country
would ever allow a foreign country to set up courts?

No. The chair will probably decay &break, and the switches/
wires will rust or melt away.And dont suggest a rope, because there is no such strong rope exists in the World to snap such a
strong throat.",What should happen to Saddam if he is found guilty?
32K26U12DNXJILJRHGF3DVVVEKRVD0,"(2, 4, 3, 'n/a', 3, 3, 4, 'n/a', 3, 4, 5, 'n/a', 'n/a', 5)",3.6,"(2, 4, 3, 'n/a', 3, 2, 4, 'n/a', 4, 4, 4, 'n/a', 'n/a', 5)",3.5,"(3, 4, 3, 'n/a', 3, 3, 4, 'n/a', 4, 4, 4, 'n/a', 'n/a', 5)",3.7,"(3, 4, 3, 'n/a', 3, 3, 4, 'n/a', 4, 4, 4, 'n/a', 'n/a', 5)",3.7,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"1) 
It is protected by the first amendment of the Bill of Rights:

'Congress shall make no law respecting an establishment of religion, or prohibiting the free exercise thereof; or abridging the freedom of speech, or of the press; or the right of the people peaceably to assemble, and to petition the Government for a redress of grievances.'
-Speech also implies expression

2)
Desecration of the U.S. flag so far is legal.  Although recently (2005) the House passed a law making in illegal to desecrate the American flag.  It is still awaiting further approval through our legal system.",Is it illegal to write on a flag?
32L724R85LTNLC2HNI7FY0MQK1YIP4,"(2, 'n/a', 3, 'n/a', 3, 2, 4, 'n/a', 4, 3, 4, 'n/a', 3, 4)",3.2,"(2, 'n/a', 3, 'n/a', 3, 3, 4, 'n/a', 4, 3, 3, 'n/a', 2, 4)",3.1,"(2, 'n/a', 3, 'n/a', 3, 2, 4, 'n/a', 4, 3, 2, 'n/a', 3, 4)",3.0,"(2, 'n/a', 3, 'n/a', 3, 2, 4, 'n/a', 4, 3, 3, 'n/a', 2, 4)",3.0,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"Yes it is illegal in the USA.  However, it can be done.  The person I know who's done it has never had a problem with the medications (in this case from India), and never had a problem with Customs or the Postal Inspector, etc.  

I would not recommend it for drugs needed to treat serious life threatening conditions, because the quality is supposedly questionable.  But for other drugs I would do it if I didn't live so close to Mexico (where I can just go over the border and buy cheap prescription meds).

If you do a google search on the drug name that you need, you will most likely find an overseas site which offers it for sale.

Good luck, but remember it's illegal and potentially dangerous to your health.",How is it possible to buy prescription medicine online without a prescription?  Its illegal right?
32LAQ1JNT9YQMVQOYG5DMDBY3Z6UTT,"(2, 'n/a', 1, 'n/a', 2, 4, 2, 'n/a', 4, 2, 1, 1, 'n/a', 4)",2.3,"(2, 'n/a', 1, 'n/a', 2, 1, 2, 'n/a', 3, 2, 1, 1, 'n/a', 5)",2.0,"(2, 'n/a', 1, 'n/a', 2, 2, 2, 'n/a', 3, 2, 1, 1, 'n/a', 5)",2.1,"(2, 'n/a', 1, 'n/a', 2, 2, 2, 'n/a', 3, 2, 1, 1, 'n/a', 5)",2.1,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"no you are not better off ""always"" to wear one.

On the radio today it was saying on average in the US, @ 30,000 people die each year for not wearing thier seat belt.  and about 10,000 die each year because they had it on.

It is in my opinon a harm of my rights, but I can't afford the fine either,a nd they are getting tough on the fines lately",what is with the seat belt law?
32TMVRKDGN787D4LGC30IDHHQEU48Y,"(3, 'n/a', 3, 'n/a', 2, 4, 4, 'n/a', 5, 4, 3, 2, 'n/a', 5)",3.5,"(3, 'n/a', 3, 'n/a', 2, 3, 4, 'n/a', 4, 4, 4, 2, 'n/a', 4)",3.3,"(3, 'n/a', 3, 'n/a', 2, 4, 4, 'n/a', 4, 4, 2, 2, 'n/a', 5)",3.3,"(3, 'n/a', 3, 'n/a', 2, 4, 4, 'n/a', 4, 4, 3, 2, 'n/a', 5)",3.4,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"Not at all. These people need to be stopped before they hurt a child. If you are worried go back to the chat room and ask what they do to keep you safe. I don't think you can be traced by the paedo though because of data protection. If you are still worried, contact the police and explain the situation and say that you are worried about it. They will do everything they can to keep you safe.",am i wrong? gettin a paedo into trouble????
32TZXEA1OLTQWDK0HRUL33U9C8O41E,"(3, 'n/a', 3, 'n/a', 3, 2, 4, 'n/a', 5, 4, 2, 2, 'n/a', 3)",3.1,"(3, 'n/a', 3, 'n/a', 3, 1, 4, 'n/a', 4, 3, 3, 2, 'n/a', 2)",2.8,"(3, 'n/a', 3, 'n/a', 3, 2, 4, 'n/a', 4, 3, 2, 2, 'n/a', 3)",2.9,"(3, 'n/a', 3, 'n/a', 3, 2, 4, 'n/a', 4, 3, 2, 2, 'n/a', 3)",2.9,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"What a great question!

Only in an ideal world do ideals work in an ideal way. In our real world, it is much more likely for a poor person to be convicted of a felony than a rich person. So effectively, when EX-felons are denied the franchise, poor communities are denied equal representation. 

Read some law articles on the difference between de facto and de jure; I'm sure you'll find the subject interesting and enlightening.",Should felons' have the right to vote?
32W3UF2EZOUAJGUYXOJ5KZD0G5F4C4,"(2, 3, 2, 'n/a', 2, 1, 1, 3, 1, 'n/a', '#', 2, 'n/a', 'n/a')",1.8888888888888888,"(1, 3, 2, 'n/a', 2, 1, 1, 3, 1, 'n/a', '#', 1, 'n/a', 'n/a')",1.6666666666666667,"(2, 3, 2, 'n/a', 2, 1, 1, 4, 1, 'n/a', '#', 2, 'n/a', 'n/a')",2.0,"(2, 3, 2, 'n/a', 2, 1, 1, 3, 1, 'n/a', '#', 2, 'n/a', 'n/a')",1.8888888888888888,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"Its as old as known history. The earliest civilations practiced it back even in Mesopotamia (which is older than Egypt). It was not created by the ""white devil"" that you hear about today. 

I do wonder how many blacks in America would be willing to go back in time and stop the importation of their ancestors...Hmmm, Africa has aids, drought, pestilence, civil wars, ethnic genocide, and no economy. America sounds pretty good after all!",Do you know who created slavery?
336OE47KI2TIRRJIYBKT5JKGL5TVWF,"(4, 3, 2, 'n/a', 3, 3, 4, 'n/a', 5, 4, 4, 'n/a', 'n/a', 3)",3.5,"(4, 3, 3, 'n/a', 3, 2, 4, 'n/a', 4, 2, 5, 'n/a', 'n/a', 2)",3.2,"(4, 3, 3, 'n/a', 3, 3, 4, 'n/a', 4, 3, 3, 'n/a', 'n/a', 2)",3.2,"(4, 3, 3, 'n/a', 3, 3, 4, 'n/a', 4, 3, 4, 'n/a', 'n/a', 2)",3.3,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"Look, this is what you need to do! Try and get the money.
The hospital bills can be paid in full by the hospitals billing department, all you need to do is put a statement in writing stating you can not pay the bill and most hospitals have to clear the account. Thats most hospitals,,,not all will. But its worth it.
If you have no means to pay for it, then you dont.
My father just passed away and he had not a potty to even use,
and I thought once I went to the showing they would try and get me..well they didnt, cause most states (if u look into it more) will grant you so much to lay them in the ground. My state here in Ohio gave my father $6000.00 for his..they have to do something with the funds for tax write off reasons. So call Leagle Aide in your state and see what they tell you.",legal advice needed?
337F8MIIMZMQPOZIL8QLPYBZ7GI047,"(1, 2, 2, 'n/a', 3, 1, 2, 'n/a', 5, 3, 2, 'n/a', 'n/a', 4)",2.5,"(1, 2, 2, 'n/a', 3, 1, 2, 'n/a', 5, 3, 3, 'n/a', 'n/a', 3)",2.5,"(2, 2, 2, 'n/a', 3, 1, 2, 'n/a', 5, 3, 2, 'n/a', 'n/a', 2)",2.4,"(1, 2, 2, 'n/a', 3, 1, 2, 'n/a', 5, 3, 2, 'n/a', 'n/a', 3)",2.4,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"The difficulty in answering yes and no questions is not so much the specific question and the honest answer, but the implications of that answer.  The only way to respond is to give the correct answer, and then have the defense attorney cross examine for the full explanation.  Do you like chocolate ice cream?  Yes or no.  The asnwer does not imply that you do not like vanilla.  So it is with personal and embarrassing questions too.  It is the implication of the answer that is the problem.",Should we still be free from self incrimination?
338431Z1FLOITBTZY5O9NSIRXXHOR3,"(2, 'n/a', 3, 'n/a', 2, 2, 4, 4, 5, 2, 3, 'n/a', 'n/a', '#')",3.0,"(3, 'n/a', 3, 'n/a', 2, 2, 4, 4, 5, 2, 4, 'n/a', 'n/a', '#')",3.2222222222222223,"(3, 'n/a', 3, 'n/a', 2, 3, 4, 4, 5, 2, 2, 'n/a', 'n/a', '#')",3.111111111111111,"(3, 'n/a', 3, 'n/a', 2, 3, 4, 4, 5, 2, 3, 'n/a', 'n/a', '#')",3.2222222222222223,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"Well, being a Christian does mean forgiveness; however, you shouldn't suffer do to the poor decisions of others.  If you do plan to sue, sue only for the exact amount in medical bills and lost income.  You are entitled to that amount.  Make sure you have receipts for everything.  It is not unethical to sue if your only in it for exact compensation and not for greed.",Should I sue the driver who hit me?
338431Z1FLOITBTZY5O9NSIRXXHRO6,"(4, 4, 3, 'n/a', 3, 3, 3, 'n/a', 4, 4, 3, 'n/a', 'n/a', 5)",3.6,"(4, 4, 3, 'n/a', 3, 2, 3, 'n/a', 4, 4, 4, 'n/a', 'n/a', 5)",3.6,"(4, 4, 3, 'n/a', 3, 2, 2, 'n/a', 4, 4, 3, 'n/a', 'n/a', 5)",3.4,"(4, 4, 3, 'n/a', 3, 2, 3, 'n/a', 4, 4, 3, 'n/a', 'n/a', 5)",3.5,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"Strangely enough in New Zealand the crown has been made to pay compensation for breach of treaty with the intengenous people. Despite  the treaty not being recognised at international law. There have been a number of other treaties established during the colonising period, which if New Zelanad is precedent should burden the common wealth. Personally I am in the view that these indiginous peoples did not have the state sovereignty and capacity to enter into international relations that has been a corner stone in international law. I think that if Britain was to compensate pruely for war losses, then arguably America would owe Vietnam for breach of state sovereignty, Germany would owe Russia for breach of non agression pact (contract), and Greece would owe Iran for breach of Kings peace. I think there would be a indeterminate burden of liability and any orders to make effect such a action would be unjust on the world as it exists today",Do you think Britain should compensate the nations it colonised?
338GLSUI43K0ODGJER5OQ8E9RYAFSX,"(4, 'n/a', 4, 'n/a', 3, 4, 4, 'n/a', 5, 4, 5, 3, 'n/a', 5)",4.1,"(4, 'n/a', 4, 'n/a', 3, 3, 4, 'n/a', 5, 3, 5, 3, 'n/a', 5)",3.9,"(4, 'n/a', 4, 'n/a', 3, 4, 4, 'n/a', 5, 3, 4, 3, 'n/a', 5)",3.9,"(4, 'n/a', 4, 'n/a', 3, 4, 4, 'n/a', 5, 3, 5, 3, 'n/a', 5)",4.0,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"No, you still have to pay your rent,but here is a few things you can do:

If the landlord does not make the repair the tenant can do any of the following:

Take the rent when it is due to the local clerk of courts. A tenant must be current in their rent with the clerk of courts (called rent deposit). The tenant does not need an attorney for rent depositing. 
Apply to the court to order the landlord to make the repairs. The court can also lower the rent until the repairs are made or give the tenant some of the rent money so the tenant can have the repairs made. 
End the lease. 
Cancel the rental agreement and move. This can be done only after the tenant has given appropriate notice, and the landlord has failed to correct the condition.",do i have the right to not pay my landlord due to neglect?
338GLSUI43K0ODGJER5OQ8E9RYASFA,"(4, 3, 3, 'n/a', 3, 3, 3, 'n/a', 5, 3, 5, 'n/a', 'n/a', 5)",3.7,"(3, 3, 3, 'n/a', 3, 4, 3, 'n/a', 5, 2, 4, 'n/a', 'n/a', 5)",3.5,"(4, 3, 3, 'n/a', 3, 3, 3, 'n/a', 5, 3, 4, 'n/a', 'n/a', 4)",3.5,"(4, 3, 3, 'n/a', 3, 3, 3, 'n/a', 5, 3, 4, 'n/a', 'n/a', 5)",3.6,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"Although technically, the previous answers are right ( you should pay your rent because of your contract etc), I would advise that you hold on to that rent payment and don't pay him! 
He sounds like a bit of a rogue, and if he is a crook you won't be seeing the whole amount of your deposit returned (typically landlords like him make up reasons such as cleaning bills, delapidation etc in order to retain your money) 
You're moving out at the end of December anyway and he has no power to just 'throw you out', he'd have to get an eviction notice and go through certain legal proceedures. The chances of him taking you to court are very slim, he would only do this if he thought you had caused damage to the property, but it sounds as though the property wasn't completely legal anyway (basic rights are to have a corgi certificate, working appliances etc)
So, I say sod him!! Good luck x",Can my landlord kick me out???
33BFF6QPI1KYFIHZE1ENMOSXUL0W3J,"(4, 'n/a', 3, 'n/a', 3, 3, 4, 'n/a', 4, 4, 3, 3, 'n/a', '#')",3.4444444444444446,"(3, 'n/a', 3, 'n/a', 3, 1, 4, 'n/a', 4, 4, 3, 3, 'n/a', '#')",3.111111111111111,"(4, 'n/a', 3, 'n/a', 3, 2, 4, 'n/a', 4, 4, 2, 3, 'n/a', '#')",3.2222222222222223,"(4, 'n/a', 3, 'n/a', 3, 2, 4, 'n/a', 4, 4, 3, 3, 'n/a', '#')",3.3333333333333335,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"Most countries where abortion is legal, as far as I know, accept it only during the first three months of pregnancy, where the foetus isn't even properly termed a 'foetus' but rather an 'embryo' (I think). If you've ever seen pictures, it doesn't look anything like a human yet and it has no brain function and thus can feel no pain and has no awareness of its existence (for anybody wanting to ask 'how can you be sure?', all I can say is that I'm not - this is only what I've read). Well before birth, a foetus has become very much a human being (though not one that can survive independently) and then it is a crime to remove it.

Please remember that very few people who have had abortions see the question as black-and-white as many anti-choice people do. Every one of them wrestles with their own morals and conscience in their own way.",How come someone can have an abortion but once the baby is born it's considered murder to kill it?
33BFF6QPI1KYFIHZE1ENMOSXUL13WR,"(1, 'n/a', 2, 'n/a', 3, 1, 1, 'n/a', 3, 2, '#', 'n/a', 2, 2)",1.8888888888888888,"(1, 'n/a', 2, 'n/a', 3, 1, 1, 'n/a', 1, 2, '#', 'n/a', 1, 1)",1.4444444444444444,"(1, 'n/a', 2, 'n/a', 3, 1, 1, 'n/a', 1, 2, '#', 'n/a', 2, 1)",1.5555555555555556,"(1, 'n/a', 2, 'n/a', 3, 1, 1, 'n/a', 1, 2, '#', 'n/a', 2, 1)",1.5555555555555556,"('n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a')",n/a,"Definately, the egg and spoon race is a wicked idea! And maybe we should have the royal family breed up a few more uinterbred little kids to partake in the warfare. Imagine them up against the vodka drinking russians.
I reckon there would be <if there were no ewapons> less control over the masses - wich has to be a good thing. And there would simply be calm and not so calm areas of the world. There'd be little communes, and then gang rivaled cities. But at least all the fighting nobheads would kill themselves in one place, and the sophisticated calm people wouldn't have to pay for it.",If it wasn't for the universal soldier/bomb maker would there never be another war?
